exp,problem,cfg,seed,method,theta,iters,phase1_iters,phase2_iters,fevals,gevals,hevals,hvevals,time_s,gnorm,fval,converged,switched,switched_at_gnorm,probes_failed,rho_hat,decisions,probes_fired,error
E7,a9a,default,7,Hybrid-fixed,3.9810717055349695e-05,1044,1043,1,1,1048,2,0,5.913,1.832163908258564e-12,0.3233795824648474,1,1,3.976679802374274e-05,0,,,,
E7,a9a,default,8,Hybrid-fixed,3.9810717055349695e-05,1044,1043,1,1,1048,2,0,5.935,1.8990804530503605e-12,0.32337958246484744,1,1,4.032059603410331e-05,0,,,,
E7,a9a,default,9,Hybrid-fixed,3.9810717055349695e-05,1044,1043,1,1,1048,2,0,5.903,1.9132313815756265e-12,0.3233795824648475,1,1,4.030597568793226e-05,0,,,,
E7,a9a,default,0,Hybrid-fixed,1e-05,1305,1304,1,1,1309,2,0,7.355,7.983224521032751e-15,0.32337958246484744,1,1,1.0021663926637856e-05,0,,,,
E7,a9a,default,1,Hybrid-fixed,1e-05,1305,1304,1,1,1309,2,0,7.505,7.99508998100132e-15,0.32337958246484744,1,1,9.997418705265427e-06,0,,,,
E7,a9a,default,2,Hybrid-fixed,1e-05,1305,1304,1,1,1309,2,0,7.44,8.025652077265243e-15,0.3233795824648475,1,1,1.0016937205540947e-05,0,,,,
E7,a9a,default,3,Hybrid-fixed,1e-05,1306,1305,1,1,1310,2,0,7.475,7.719400997295846e-15,0.32337958246484744,1,1,9.99799096018972e-06,0,,,,
E7,a9a,default,4,Hybrid-fixed,1e-05,1304,1303,1,1,1308,2,0,7.428,8.561942805435752e-15,0.3233795824648475,1,1,1.0049006842439962e-05,0,,,,
E7,a9a,default,5,Hybrid-fixed,1e-05,1305,1304,1,1,1309,2,0,7.367,8.249811827732319e-15,0.32337958246484744,1,1,1.005361388507464e-05,0,,,,
E7,a9a,default,6,Hybrid-fixed,1e-05,1305,1304,1,1,1309,2,0,7.402,8.138256430618177e-15,0.3233795824648475,1,1,1.0061546663009865e-05,0,,,,
E7,a9a,default,7,Hybrid-fixed,1e-05,1304,1303,1,1,1308,2,0,7.359,8.504807758922223e-15,0.3233795824648475,1,1,1.0048508802302144e-05,0,,,,
E7,a9a,default,8,Hybrid-fixed,1e-05,1305,1304,1,1,1309,2,0,7.383,7.988697811662258e-15,0.3233795824648475,1,1,1.0000763255648712e-05,0,,,,
E7,a9a,default,9,Hybrid-fixed,1e-05,1305,1304,1,1,1309,2,0,7.365,8.007240388827073e-15,0.3233795824648475,1,1,9.99864822483863e-06,0,,,,
E7,a9a,default,0,Hybrid-fixed,2.5118864315095823e-06,1573,1573,0,1,1576,1,0,8.836,1.813016574833054e-09,0.3233795824648475,1,1,2.529253958917163e-06,0,,,,
E7,a9a,default,1,Hybrid-fixed,2.5118864315095823e-06,1573,1573,0,1,1576,1,0,8.921,1.8160494851667936e-09,0.3233795824648475,1,1,2.5306843990742734e-06,0,,,,
E7,a9a,default,2,Hybrid-fixed,2.5118864315095823e-06,1573,1573,0,1,1576,1,0,8.84,1.825589827119543e-09,0.3233795824648475,1,1,2.5348284955482984e-06,0,,,,
E7,a9a,default,3,Hybrid-fixed,2.5118864315095823e-06,1574,1574,0,1,1577,1,0,8.836,1.806738451999444e-09,0.32337958246484755,1,1,2.528241960778378e-06,0,,,,
E7,a9a,default,4,Hybrid-fixed,2.5118864315095823e-06,1573,1573,0,1,1576,1,0,8.84,1.8082568571207605e-09,0.32337958246484755,1,1,2.5218596292796936e-06,0,,,,
E7,a9a,default,5,Hybrid-fixed,2.5118864315095823e-06,1574,1574,0,1,1577,1,0,8.893,1.779925354339906e-09,0.3233795824648475,1,1,2.512845108901965e-06,0,,,,
E7,a9a,default,6,Hybrid-fixed,2.5118864315095823e-06,1574,1574,0,1,1577,1,0,8.838,1.786146899916392e-09,0.3233795824648475,1,1,2.5117241414391673e-06,0,,,,
E7,a9a,default,7,Hybrid-fixed,2.5118864315095823e-06,1573,1573,0,1,1576,1,0,8.848,1.7992518081201123e-09,0.3233795824648475,1,1,2.507773555393871e-06,0,,,,
E7,a9a,default,8,Hybrid-fixed,2.5118864315095823e-06,1573,1573,0,1,1576,1,0,8.872,1.8145193425513406e-09,0.32337958246484744,1,1,2.5293263503694044e-06,0,,,,
E7,a9a,default,9,Hybrid-fixed,2.5118864315095823e-06,1573,1573,0,1,1576,1,0,8.956,1.8185320780736685e-09,0.32337958246484744,1,1,2.534900494160767e-06,0,,,,
E7,a9a,default,0,Hybrid-fixed,6.30957344480193e-07,1837,1837,0,1,1840,1,0,10.277,1.3326185318499966e-10,0.32337958246484744,1,1,6.325988742596301e-07,0,,,,
E7,a9a,default,1,Hybrid-fixed,6.30957344480193e-07,1837,1837,0,1,1840,1,0,10.388,1.342045648465343e-10,0.3233795824648475,1,1,6.340103814585711e-07,0,,,,
E7,a9a,default,2,Hybrid-fixed,6.30957344480193e-07,1837,1837,0,1,1840,1,0,10.322,1.3577697689748482e-10,0.3233795824648475,1,1,6.373574452349309e-07,0,,,,
E7,a9a,default,3,Hybrid-fixed,6.30957344480193e-07,1838,1838,0,1,1841,1,0,10.36,1.3211269163268324e-10,0.3233795824648475,1,1,6.317376205490837e-07,0,,,,
E7,a9a,default,4,Hybrid-fixed,6.30957344480193e-07,1837,1837,0,1,1840,1,0,10.246,1.3211517013215327e-10,0.32337958246484744,1,1,6.31034667164807e-07,0,,,,
E7,a9a,default,5,Hybrid-fixed,6.30957344480193e-07,1837,1837,0,1,1840,1,0,10.376,1.3587056924974504e-10,0.3233795824648475,1,1,6.382809913188568e-07,0,,,,
E7,a9a,default,6,Hybrid-fixed,6.30957344480193e-07,1837,1837,0,1,1840,1,0,10.321,1.380618996796771e-10,0.3233795824648475,1,1,6.410344723499619e-07,0,,,,
E7,a9a,default,7,Hybrid-fixed,6.30957344480193e-07,1836,1836,0,1,1839,1,0,10.323,1.3968404263385483e-10,0.32337958246484744,1,1,6.423545787614134e-07,0,,,,
E7,a9a,default,8,Hybrid-fixed,6.30957344480193e-07,1837,1837,0,1,1840,1,0,10.37,1.3447751382689887e-10,0.3233795824648475,1,1,6.335907436112567e-07,0,,,,
E7,a9a,default,9,Hybrid-fixed,6.30957344480193e-07,1837,1837,0,1,1840,1,0,10.279,1.34679356300448e-10,0.3233795824648475,1,1,6.359632441809397e-07,0,,,,
E7,a9a,default,0,Hybrid-fixed,1.584893192461114e-07,2033,2033,0,1,2036,1,0,11.489,1.1854317667049646e-11,0.32337958246484744,1,1,1.5977809040490446e-07,0,,,,
E7,a9a,default,1,Hybrid-fixed,1.584893192461114e-07,2033,2033,0,1,2036,1,0,11.499,1.1854278919900453e-11,0.32337958246484744,1,1,1.603261230848894e-07,0,,,,
E7,a9a,default,2,Hybrid-fixed,1.584893192461114e-07,2033,2033,0,1,2036,1,0,11.352,1.1963654006828178e-11,0.3233795824648475,1,1,1.608250051398585e-07,0,,,,
E7,a9a,default,3,Hybrid-fixed,1.584893192461114e-07,2034,2034,0,1,2037,1,0,11.391,1.1912468450069544e-11,0.32337958246484744,1,1,1.5899045726228077e-07,0,,,,
E7,a9a,default,4,Hybrid-fixed,1.584893192461114e-07,2033,2033,0,1,2036,1,0,11.541,1.1862924749887292e-11,0.32337958246484744,1,1,1.593886025903359e-07,0,,,,
E7,a9a,default,5,Hybrid-fixed,1.584893192461114e-07,2033,2033,0,1,2036,1,0,11.496,1.1969579607181601e-11,0.3233795824648475,1,1,1.6171740178807502e-07,0,,,,
E7,a9a,default,6,Hybrid-fixed,1.584893192461114e-07,2033,2033,0,1,2036,1,0,11.42,1.2047532495792197e-11,0.32337958246484744,1,1,1.6154898883077573e-07,0,,,,
E7,a9a,default,7,Hybrid-fixed,1.584893192461114e-07,2033,2033,0,1,2036,1,0,11.332,1.1924544772705593e-11,0.32337958246484755,1,1,1.5917416189118652e-07,0,,,,
E7,a9a,default,8,Hybrid-fixed,1.584893192461114e-07,2033,2033,0,1,2036,1,0,11.429,1.1878088915284542e-11,0.32337958246484744,1,1,1.606604560816527e-07,0,,,,
E7,a9a,default,9,Hybrid-fixed,1.584893192461114e-07,2033,2033,0,1,2036,1,0,11.452,1.1969796358447351e-11,0.32337958246484744,1,1,1.6133267424702328e-07,0,,,,
E7,a9a,default,0,Hybrid-fixed,3.9810717055349776e-08,2307,2307,0,1,2310,1,0,12.973,7.001158331880892e-13,0.32337958246484744,1,1,4.023428926486669e-08,0,,,,
E7,a9a,default,1,Hybrid-fixed,3.9810717055349776e-08,2307,2307,0,1,2310,1,0,13.017,7.044938835586447e-13,0.3233795824648475,1,1,4.0402908430950814e-08,0,,,,
E7,a9a,default,2,Hybrid-fixed,3.9810717055349776e-08,2308,2308,0,1,2311,1,0,13.145,7.010858590861831e-13,0.3233795824648475,1,1,3.98371143214565e-08,0,,,,
E7,a9a,default,3,Hybrid-fixed,3.9810717055349776e-08,2308,2308,0,1,2311,1,0,12.915,7.033184380725389e-13,0.32337958246484744,1,1,4.0061933251734447e-08,0,,,,
E7,a9a,default,4,Hybrid-fixed,3.9810717055349776e-08,2307,2307,0,1,2310,1,0,12.895,7.012681666719456e-13,0.32337958246484744,1,1,4.027438610346892e-08,0,,,,
E7,a9a,default,5,Hybrid-fixed,3.9810717055349776e-08,2308,2308,0,1,2311,1,0,12.968,7.012358304076639e-13,0.32337958246484744,1,1,3.986256995658341e-08,0,,,,
E7,a9a,default,6,Hybrid-fixed,3.9810717055349776e-08,2308,2308,0,1,2311,1,0,12.948,7.044153230356801e-13,0.32337958246484744,1,1,3.984028109786638e-08,0,,,,
E7,a9a,default,7,Hybrid-fixed,3.9810717055349776e-08,2307,2307,0,1,2310,1,0,12.821,7.089049556872404e-13,0.32337958246484744,1,1,4.01195914640656e-08,0,,,,
E7,a9a,default,8,Hybrid-fixed,3.9810717055349776e-08,2307,2307,0,1,2310,1,0,12.926,7.077288896195847e-13,0.3233795824648474,1,1,4.037857140359976e-08,0,,,,
E7,a9a,default,9,Hybrid-fixed,3.9810717055349776e-08,2308,2308,0,1,2311,1,0,13.101,7.03393198385278e-13,0.3233795824648475,1,1,3.995591561340503e-08,0,,,,
E7,a9a,default,0,Hybrid-fixed,1e-08,2652,2652,0,0,2654,0,0,15.023,1.0024270623188417e-08,0.3233795824649154,0,0,,0,,,,
E7,a9a,default,1,Hybrid-fixed,1e-08,2652,2652,0,0,2654,0,0,14.961,1.0055359405268572e-08,0.3233795824649157,0,0,,0,,,,
E7,a9a,default,2,Hybrid-fixed,1e-08,2652,2652,0,0,2654,0,0,15.092,1.0079051869426512e-08,0.3233795824649155,0,0,,0,,,,
E7,a9a,default,3,Hybrid-fixed,1e-08,2653,2653,0,0,2655,0,0,15.046,1.0001897476645245e-08,0.3233795824649155,0,0,,0,,,,
E7,a9a,default,4,Hybrid-fixed,1e-08,2652,2652,0,0,2654,0,0,14.905,1.0016441588257372e-08,0.32337958246491544,0,0,,0,,,,
E7,a9a,default,5,Hybrid-fixed,1e-08,2652,2652,0,0,2654,0,0,14.955,1.0102078787640046e-08,0.3233795824649156,0,0,,0,,,,
E7,a9a,default,6,Hybrid-fixed,1e-08,2652,2652,0,0,2654,0,0,14.929,1.0136193832852176e-08,0.323379582464916,0,0,,0,,,,
E7,a9a,default,7,Hybrid-fixed,1e-08,2652,2652,0,0,2654,0,0,15.042,1.0005476548060897e-08,0.3233795824649152,0,0,,0,,,,
E7,a9a,default,8,Hybrid-fixed,1e-08,2652,2652,0,0,2654,0,0,15.087,1.0026128218968397e-08,0.32337958246491505,0,0,,0,,,,
E7,a9a,default,9,Hybrid-fixed,1e-08,2652,2652,0,0,2654,0,0,56.891,1.006746586734473e-08,0.3233795824649157,0,0,,0,,,,
E8,quadratic,kappa100.0-n100,0,NAG-CM,,211,,,0,212,0,0,0.002,9.365663585376197e-09,-1602.436763165736,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,0,L-BFGS,,126,,,1,253,0,0,0.02,9.439094323462202e-09,-1602.436763165736,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,0,Newton,,1,,,1,2,1,0,0.001,1.7433485397554968e-13,-1602.4367631657356,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,0,TR,,13,,,26,14,0,137,0.004,2.939340408771766e-09,-1602.4367631657358,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,0,Hybrid-fixed,0.001,95,95,0,1,98,1,0,0.001,1.0272197169172842e-13,-1602.4367631657356,1,1,0.0010762574142658308,0,,,,
E8,quadratic,kappa100.0-n100,0,Hybrid-adaptive,,165,165,0,1,169,2,1350,0.037,1.1732699091047487e-13,-1602.4367631657353,1,1,9.498016329628724e-07,0,,,,
E8,quadratic,kappa100.0-n100,1,NAG-CM,,193,,,0,194,0,0,0.003,9.782422898872816e-09,-1602.4367631657353,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,1,L-BFGS,,125,,,2,251,0,0,0.02,9.34818677345302e-09,-1602.436763165736,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,1,Newton,,1,,,1,2,1,0,0.0,1.935622820897528e-13,-1602.4367631657356,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,1,TR,,13,,,26,14,0,134,0.002,5.938821305433589e-09,-1602.4367631657356,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,1,Hybrid-fixed,0.001,87,87,0,1,90,1,0,0.001,1.0567457108646641e-13,-1602.4367631657353,1,1,0.0010218825479406202,0,,,,
E8,quadratic,kappa100.0-n100,1,Hybrid-adaptive,,150,150,0,1,154,2,1400,0.034,9.279658205662839e-14,-1602.4367631657353,1,1,8.884036823861497e-07,0,,,,
E8,quadratic,kappa100.0-n100,2,NAG-CM,,204,,,0,205,0,0,0.003,9.14878280458746e-09,-1602.4367631657356,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,2,L-BFGS,,133,,,20,267,0,0,0.018,6.571420382423232e-09,-1602.4367631657344,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,2,Newton,,1,,,1,2,1,0,0.0,1.7378817168406962e-13,-1602.4367631657353,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,2,TR,,13,,,26,14,0,134,0.003,6.6123870502312855e-09,-1602.4367631657356,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,2,Hybrid-fixed,0.001,91,91,0,1,94,1,0,0.001,9.166435903193401e-14,-1602.4367631657356,1,1,0.0009955489040082846,0,,,,
E8,quadratic,kappa100.0-n100,2,Hybrid-adaptive,,157,157,0,1,161,2,2175,0.052,1.0631184037692011e-13,-1602.4367631657358,1,1,9.548963829860778e-07,0,,,,
E8,quadratic,kappa100.0-n100,3,NAG-CM,,197,,,0,198,0,0,0.002,9.925317879059681e-09,-1602.4367631657353,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,3,L-BFGS,,123,,,1,247,0,0,0.019,8.981334819709218e-09,-1602.4367631657365,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,3,Newton,,1,,,1,2,1,0,0.0,1.575359136141757e-13,-1602.436763165736,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,3,TR,,13,,,26,14,0,137,0.002,3.812039288638091e-09,-1602.4367631657358,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,3,Hybrid-fixed,0.001,89,89,0,1,92,1,0,0.002,8.945173769627411e-14,-1602.4367631657353,1,1,0.0010904748266848704,0,,,,
E8,quadratic,kappa100.0-n100,3,Hybrid-adaptive,,153,153,0,1,157,2,2075,0.048,8.445638107927896e-14,-1602.4367631657353,1,1,9.950783587130601e-07,0,,,,
E8,quadratic,kappa100.0-n100,4,NAG-CM,,195,,,0,196,0,0,0.002,9.189964879540872e-09,-1602.4367631657349,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,4,L-BFGS,,126,,,2,253,0,0,0.019,8.987204257400273e-09,-1602.4367631657358,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,4,Newton,,1,,,1,2,1,0,0.0,2.0971357687802817e-13,-1602.436763165736,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,4,TR,,13,,,26,14,0,135,0.002,4.952909218584992e-09,-1602.4367631657356,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,4,Hybrid-fixed,0.001,89,89,0,1,92,1,0,0.001,1.0716545279815597e-13,-1602.4367631657353,1,1,0.0010337019334820802,0,,,,
E8,quadratic,kappa100.0-n100,4,Hybrid-adaptive,,151,151,0,1,155,2,2025,0.051,8.962794102896635e-14,-1602.4367631657353,1,1,9.129536615469516e-07,0,,,,
E8,quadratic,kappa100.0-n100,5,NAG-CM,,208,,,0,209,0,0,0.002,9.263514628693435e-09,-1602.4367631657353,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,5,L-BFGS,,129,,,1,259,0,0,0.017,5.534881942975432e-09,-1602.436763165736,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,5,Newton,,1,,,1,2,1,0,0.0,1.907847767192202e-13,-1602.436763165735,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,5,TR,,13,,,26,14,0,138,0.002,4.314231432069672e-09,-1602.4367631657358,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,5,Hybrid-fixed,0.001,93,93,0,1,96,1,0,0.001,9.989934590351941e-14,-1602.4367631657356,1,1,0.0010025635877866377,0,,,,
E8,quadratic,kappa100.0-n100,5,Hybrid-adaptive,,162,162,0,1,166,2,2300,0.045,8.848414820926143e-14,-1602.4367631657356,1,1,9.475440680909272e-07,0,,,,
E8,quadratic,kappa100.0-n100,6,NAG-CM,,207,,,0,208,0,0,0.002,9.720232479788556e-09,-1602.4367631657353,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,6,L-BFGS,,126,,,1,253,0,0,0.016,9.086036870295084e-09,-1602.4367631657362,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,6,Newton,,1,,,1,2,1,0,0.0,2.0003791298791868e-13,-1602.4367631657353,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,6,TR,,13,,,26,14,0,140,0.002,2.67349724532597e-09,-1602.4367631657358,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,6,Hybrid-fixed,0.001,93,93,0,1,96,1,0,0.002,1.0125331372097693e-13,-1602.4367631657356,1,1,0.0010712407487470082,0,,,,
E8,quadratic,kappa100.0-n100,6,Hybrid-adaptive,,161,161,0,1,165,2,2000,0.041,1.064258656397179e-13,-1602.4367631657356,1,1,9.875727617592613e-07,0,,,,
E8,quadratic,kappa100.0-n100,7,NAG-CM,,201,,,0,202,0,0,0.002,9.100678277690735e-09,-1602.4367631657353,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,7,L-BFGS,,129,,,9,259,0,0,0.017,7.47500572509338e-09,-1602.4367631657356,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,7,Newton,,1,,,1,2,1,0,0.0,1.7981390914579888e-13,-1602.4367631657353,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,7,TR,,13,,,26,14,0,142,0.003,2.310906313914447e-09,-1602.4367631657349,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,7,Hybrid-fixed,0.001,91,91,0,1,94,1,0,0.002,9.420554752102651e-14,-1602.4367631657356,1,1,0.0010536951842809819,0,,,,
E8,quadratic,kappa100.0-n100,7,Hybrid-adaptive,,155,155,0,1,159,2,1550,0.033,8.757907616242533e-14,-1602.4367631657356,1,1,9.904290254392995e-07,0,,,,
E8,quadratic,kappa100.0-n100,8,NAG-CM,,202,,,0,203,0,0,0.002,9.399729319163192e-09,-1602.4367631657362,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,8,L-BFGS,,129,,,3,259,0,0,0.022,5.783025429258745e-09,-1602.4367631657356,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,8,Newton,,1,,,1,2,1,0,0.0,1.7570506179689476e-13,-1602.4367631657353,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,8,TR,,13,,,26,14,0,136,0.004,3.983976434645678e-09,-1602.4367631657356,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,8,Hybrid-fixed,0.001,90,90,0,1,93,1,0,0.003,1.0734473085607565e-13,-1602.4367631657358,1,1,0.0010690692921305602,0,,,,
E8,quadratic,kappa100.0-n100,8,Hybrid-adaptive,,158,157,1,2,163,3,1125,0.025,1.1541535966049755e-13,-1602.436763165736,1,1,9.158043597072849e-07,0,,,,
E8,quadratic,kappa100.0-n100,9,NAG-CM,,197,,,0,198,0,0,0.002,9.708816209675474e-09,-1602.4367631657353,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,9,L-BFGS,,124,,,1,249,0,0,0.02,8.085024322298877e-09,-1602.4367631657362,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,9,Newton,,1,,,1,2,1,0,0.0,1.6281366715779103e-13,-1602.4367631657353,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,9,TR,,13,,,26,14,0,131,0.002,7.253493942426615e-09,-1602.4367631657356,1,0,,0,,,,
E8,quadratic,kappa100.0-n100,9,Hybrid-fixed,0.001,88,88,0,1,91,1,0,0.001,9.909062360933013e-14,-1602.4367631657353,1,1,0.0009961360629699117,0,,,,
E8,quadratic,kappa100.0-n100,9,Hybrid-adaptive,,152,152,0,1,156,2,2075,0.058,9.222098144775802e-14,-1602.4367631657353,1,1,9.92103647311945e-07,0,,,,
E8,quadratic,kappa1000.0-n100,0,NAG-CM,,694,,,0,695,0,0,0.006,9.721902658197116e-09,-11508.284610247832,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,0,L-BFGS,,403,,,3,807,0,0,0.063,9.769965088862691e-09,-11508.284610247829,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,0,Newton,,1,,,1,2,1,0,0.0,1.8326769156528692e-12,-11508.28461024783,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,0,TR,,14,,,28,15,0,351,0.006,2.533372118661094e-09,-11508.284610247836,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,0,Hybrid-fixed,0.001,318,318,0,1,321,1,0,0.005,8.240764250433215e-13,-11508.284610247834,1,1,0.0010112381871088326,0,,,,
E8,quadratic,kappa1000.0-n100,0,Hybrid-adaptive,,544,544,0,1,548,2,7825,0.186,8.619852784687267e-13,-11508.284610247834,1,1,9.759915703177684e-07,0,,,,
E8,quadratic,kappa1000.0-n100,1,NAG-CM,,646,,,0,647,0,0,0.006,9.93183692956521e-09,-11508.28461024783,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,1,L-BFGS,,410,,,2,821,0,0,0.066,9.252179703835476e-09,-11508.284610247832,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,1,Newton,,1,,,1,2,1,0,0.0,1.3145232648736341e-12,-11508.284610247834,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,1,TR,,14,,,28,15,0,333,0.008,4.721079155283092e-09,-11508.284610247836,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,1,Hybrid-fixed,0.001,301,301,0,1,304,1,0,0.004,8.053618734208602e-13,-11508.284610247832,1,1,0.0010146825295441531,0,,,,
E8,quadratic,kappa1000.0-n100,1,Hybrid-adaptive,,503,503,0,1,507,2,8225,0.201,7.683723857882249e-13,-11508.284610247838,1,1,9.741789066527186e-07,0,,,,
E8,quadratic,kappa1000.0-n100,2,NAG-CM,,668,,,0,669,0,0,0.006,9.905260062373443e-09,-11508.284610247834,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,2,L-BFGS,,413,,,1,827,0,0,0.068,9.455741042257733e-09,-11508.284610247829,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,2,Newton,,1,,,1,2,1,0,0.0,1.4155323884709728e-12,-11508.284610247834,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,2,TR,,14,,,28,15,0,341,0.004,4.697450387556724e-09,-11508.284610247832,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,2,Hybrid-fixed,0.001,304,304,0,1,307,1,0,0.006,8.560491963164915e-13,-11508.284610247832,1,1,0.0010236933391187199,0,,,,
E8,quadratic,kappa1000.0-n100,2,Hybrid-adaptive,,523,522,1,10,528,3,9050,0.221,7.78230831320631e-13,-11508.284610247834,1,1,9.94016340862483e-07,0,,,,
E8,quadratic,kappa1000.0-n100,3,NAG-CM,,653,,,0,654,0,0,0.008,9.704779093072614e-09,-11508.284610247838,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,3,L-BFGS,,419,,,4,839,0,0,0.064,9.569906456108289e-09,-11508.284610247832,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,3,Newton,,1,,,1,2,1,0,0.0,1.6222174615998194e-12,-11508.284610247832,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,3,TR,,14,,,28,15,0,347,0.006,1.2073417663603767e-09,-11508.284610247834,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,3,Hybrid-fixed,0.001,304,304,0,1,307,1,0,0.005,7.732846745746423e-13,-11508.284610247834,1,1,0.0010114218323275716,0,,,,
E8,quadratic,kappa1000.0-n100,3,Hybrid-adaptive,,512,512,0,1,516,2,7850,0.162,7.114658416872417e-13,-11508.284610247834,1,1,9.991219947595072e-07,0,,,,
E8,quadratic,kappa1000.0-n100,4,NAG-CM,,647,,,0,648,0,0,0.006,9.726035351311377e-09,-11508.284610247827,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,4,L-BFGS,,410,,,1,821,0,0,0.078,9.958760196660807e-09,-11508.284610247832,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,4,Newton,,1,,,1,2,1,0,0.0,1.5446257757378902e-12,-11508.28461024783,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,4,TR,,14,,,28,15,0,365,0.008,2.0388183741073618e-09,-11508.284610247832,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,4,Hybrid-fixed,0.001,299,299,0,1,302,1,0,0.003,7.585189305861217e-13,-11508.284610247836,1,1,0.001005134516392398,0,,,,
E8,quadratic,kappa1000.0-n100,4,Hybrid-adaptive,,510,510,0,1,514,2,9800,0.253,7.124231857063309e-13,-11508.284610247836,1,1,9.99536623182338e-07,0,,,,
E8,quadratic,kappa1000.0-n100,5,NAG-CM,,683,,,0,684,0,0,0.008,9.937003449695694e-09,-11508.284610247832,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,5,L-BFGS,,418,,,2,837,0,0,0.071,8.693741351281181e-09,-11508.284610247829,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,5,Newton,,1,,,1,2,1,0,0.0,1.4740636759956207e-12,-11508.28461024783,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,5,TR,,14,,,28,15,0,357,0.006,2.6043646160659085e-09,-11508.284610247836,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,5,Hybrid-fixed,0.001,311,311,0,1,314,1,0,0.005,7.153228205241023e-13,-11508.284610247832,1,1,0.0010177967021635604,0,,,,
E8,quadratic,kappa1000.0-n100,5,Hybrid-adaptive,,535,534,1,3,540,3,8650,0.203,7.862982902827252e-13,-11508.284610247832,1,1,9.817802295778495e-07,0,,,,
E8,quadratic,kappa1000.0-n100,6,NAG-CM,,681,,,0,682,0,0,0.009,9.865208566499132e-09,-11508.284610247832,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,6,L-BFGS,,409,,,3,819,0,0,0.067,9.016452235071483e-09,-11508.28461024783,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,6,Newton,,1,,,1,2,1,0,0.0,1.395181013650541e-12,-11508.28461024783,1,0,,0,,,,
E8,quadratic,kappa1000.0-n100,6,TR,,14,,,28,15,0,334,0.008,7.319185094734388e-09,-11508.284610247834,1,0,,0,,,,
